"LINK_ID","TIME","FLOW","LANE_NO","OCC","ASPEED","LARGE_CAR_FLOW"
"3036","2009-06-01 03:42:32","7","11","1","55","1"
"3036","2009-06-01 03:44:31","1","3","1","48","0"
"3036","2009-06-01 03:44:31","6","2","1","39","0"
"3036","2009-06-01 03:44:31","2","1","1","64","0"
"3036","2009-06-01 03:44:31","2","13","1","105","0"
"3036","2009-06-01 03:44:31","7","12","1","61","0"
"3036","2009-06-01 03:44:31","6","11","1","59","0"
"3036","2009-06-01 03:46:31","0","3","0","0","0"
"3036","2009-06-01 03:46:31","3","2","1","30","0"
"3036","2009-06-01 03:46:31","2","1","1","65","0"
"3036","2009-06-01 03:46:31","0","13","0","0","0"
"3036","2009-06-01 03:46:31","2","12","1","70","0"
"3036","2009-06-01 03:46:31","5","11","1","86","0"
"3036","2009-06-01 03:48:31","1","3","1","44","1"
"3036","2009-06-01 03:48:31","4","2","1","51","0"
"3036","2009-06-01 03:48:31","3","1","1","73","0"
"3036","2009-06-01 03:48:31","2","13","1","84","0"
"3036","2009-06-01 03:48:31","4","12","1","70","0"
"3036","2009-06-01 03:48:31","3","11","1","58","0"
"3036","2009-06-01 03:50:30","1","3","1","65","0"
"3036","2009-06-01 03:50:30","7","2","1","55","0"
"3036","2009-06-01 03:50:30","3","1","1","97","0"
"3036","2009-06-01 03:50:30","0","13","0","0","0"
"3036","2009-06-01 03:50:30","4","12","1","83","0"
"3036","2009-06-01 03:50:30","2","11","1","51","0"
"3036","2009-06-01 03:52:29","1","3","1","41","1"
"3036","2009-06-01 03:52:29","11","2","1","48","0"
"3036","2009-06-01 03:52:29","5","1","1","66","0"
"3036","2009-06-01 03:52:29","1","13","1","85","0"
"3036","2009-06-01 03:52:29","4","12","1","75","0"
"3036","2009-06-01 03:52:29","5","11","1","73","0"
"3036","2009-06-01 03:54:29","5","3","1","82","0"
"3036","2009-06-01 03:54:29","8","2","2","36","2"
"3036","2009-06-01 03:54:29","8","1","1","54","1"
"3036","2009-06-01 03:54:29","1","13","1","105","0"
"3036","2009-06-01 03:54:29","7","12","1","58","1"
"3036","2009-06-01 03:54:29","4","11","1","58","0"
"3036","2009-06-01 03:56:28","0","3","0","0","0"
"3036","2009-06-01 03:56:28","6","2","1","65","0"
"3036","2009-06-01 03:56:28","3","1","1","67","0"
"3036","2009-06-01 03:56:28","3","13","1","93","0"
"3036","2009-06-01 03:56:28","3","12","1","47","0"
"3036","2009-06-01 03:56:28","4","11","1","55","0"
"3036","2009-06-01 03:58:28","3","3","1","58","0"
"3036","2009-06-01 03:58:28","6","2","1","47","2"
"3036","2009-06-01 03:58:28","3","1","1","68","0"
"3036","2009-06-01 03:58:28","1","13","1","53","0"
"3036","2009-06-01 03:58:28","9","12","2","49","0"
"3036","2009-06-01 03:58:28","10","11","1","65","0"
"3036","2009-06-01 04:00:27","1","3","1","39","1"
"3036","2009-06-01 04:00:27","6","2","1","63","0"
"3036","2009-06-01 04:00:27","1","1","1","66","0"
"3036","2009-06-01 04:00:27","3","13","1","74","1"
"3036","2009-06-01 04:00:27","8","12","3","38","1"
"3036","2009-06-01 04:00:27","8","11","1","60","2"
"3036","2009-06-01 04:04:26","2","3","1","48","0"
"3036","2009-06-01 04:04:26","6","2","1","44","1"
"3036","2009-06-01 04:04:26","1","1","1","72","0"
"3036","2009-06-01 04:04:26","4","13","1","80","1"
"3036","2009-06-01 04:04:26","4","12","1","69","1"
"3036","2009-06-01 04:04:26","8","11","1","59","0"
"3036","2009-06-01 04:06:26","0","3","0","0","0"
"3036","2009-06-01 04:06:26","4","2","1","59","0"
"3036","2009-06-01 04:06:26","2","1","1","67","0"
"3036","2009-06-01 04:06:26","2","13","1","82","0"
"3036","2009-06-01 04:06:26","9","12","2","60","1"
"3036","2009-06-01 04:06:26","8","11","1","45","0"
"3036","2009-06-01 04:10:25","3","3","1","48","1"
"3036","2009-06-01 04:10:25","10","2","3","38","1"
"3036","2009-06-01 04:10:25","6","1","1","57","0"
"3036","2009-06-01 04:10:25","1","13","1","60","1"
"3036","2009-06-01 04:10:25","5","12","1","67","1"
"3036","2009-06-01 04:10:25","7","11","1","62","0"
"3036","2009-06-01 04:12:24","2","3","1","32","1"
"3036","2009-06-01 04:12:24","4","2","1","40","0"
"3036","2009-06-01 04:12:24","5","1","1","67","1"
"3036","2009-06-01 04:12:24","2","13","1","68","0"
"3036","2009-06-01 04:12:24","3","12","1","51","1"
"3036","2009-06-01 04:12:24","4","11","1","54","0"
"3036","2009-06-01 04:16:24","2","3","1","48","0"
"3036","2009-06-01 04:16:24","5","2","1","50","0"
"3036","2009-06-01 04:16:24","4","1","1","48","0"
"3036","2009-06-01 04:16:24","4","13","1","74","0"
"3036","2009-06-01 04:16:24","4","12","1","62","1"
"3036","2009-06-01 04:16:24","5","11","1","61","0"
"3036","2009-06-01 04:18:23","2","3","1","49","1"
"3036","2009-06-01 04:18:23","2","2","1","56","0"
"3036","2009-06-01 04:18:23","6","1","1","66","0"
"3036","2009-06-01 04:18:23","2","13","1","82","0"
"3036","2009-06-01 04:18:23","11","12","2","43","0"
"3036","2009-06-01 04:18:23","12","11","1","62","1"
"3036","2009-06-01 04:20:23","3","3","1","50","0"
"3036","2009-06-01 04:20:23","6","2","1","51","0"
"3036","2009-06-01 04:20:23","3","1","1","64","0"
"3036","2009-06-01 04:20:23","1","13","1","66","0"
"3036","2009-06-01 04:20:23","6","12","1","41","0"
"3036","2009-06-01 04:20:23","11","11","1","60","0"
"3036","2009-06-01 04:22:22","2","3","1","74","0"
"3036","2009-06-01 04:22:22","6","2","1","55","0"
"3036","2009-06-01 04:22:22","5","1","1","45","0"
"3036","2009-06-01 04:22:22","2","13","1","57","0"
"3036","2009-06-01 04:22:22","8","12","1","63","2"
"3036","2009-06-01 04:22:22","9","11","1","59","1"
"3036","2009-06-01 04:28:23","0","3","0","0","0"
"3036","2009-06-01 04:28:23","6","2","1","45","1"
"3036","2009-06-01 04:28:23","7","1","1","56","0"
"3036","2009-06-01 04:28:23","5","13","1","63","1"
"3036","2009-06-01 04:28:23","11","12","2","54","3"
"3036","2009-06-01 04:28:23","11","11","2","57","1"
"3036","2009-06-01 04:34:23","2","3","1","79","0"
"3036","2009-06-01 04:34:23","8","2","1","57","1"
"3036","2009-06-01 04:34:23","4","1","1","50","0"
"3036","2009-06-01 04:34:23","3","13","1","51","1"
"3036","2009-06-01 04:34:23","9","12","2","56","1"
"3036","2009-06-01 04:34:23","9","11","1","72","1"
"3036","2009-06-01 04:36:22","1","3","1","69","0"
"3036","2009-06-01 04:36:22","10","2","2","45","1"
"3036","2009-06-01 04:36:22","1","1","1","72","0"
"3036","2009-06-01 04:36:22","5","13","1","64","1"
"3036","2009-06-01 04:36:22","5","12","1","66","2"
"3036","2009-06-01 04:36:22","10","11","1","63","1"
"3036","2009-06-01 04:38:18","2","3","1","67","0"
"3036","2009-06-01 04:38:18","10","2","2","47","1"
"3036","2009-06-01 04:38:18","5","1","1","84","0"
"3036","2009-06-01 04:38:18","2","13","1","57","1"
"3036","2009-06-01 04:38:18","5","12","1","66","2"
"3036","2009-06-01 04:38:18","7","11","1","69","0"
"3036","2009-06-01 04:40:18","4","3","1","65","1"
"3036","2009-06-01 04:40:18","10","2","2","43","1"
"3036","2009-06-01 04:40:18","7","1","1","75","0"
"3036","2009-06-01 04:40:18","3","13","1","99","0"
"3036","2009-06-01 04:40:18","8","12","2","62","3"
"3036","2009-06-01 04:40:18","9","11","2","55","0"
"3036","2009-06-01 04:42:18","1","3","1","66","0"
"3036","2009-06-01 04:42:18","6","2","1","41","0"
"3036","2009-06-01 04:42:18","3","1","1","55","0"
"3036","2009-06-01 04:42:18","2","13","1","63","1"
"3036","2009-06-01 04:42:18","9","12","1","55","1"
"3036","2009-06-01 04:42:18","9","11","1","95","0"
"3036","2009-06-01 04:46:17","1","3","1","84","0"
"3036","2009-06-01 04:46:17","7","2","1","41","0"
"3036","2009-06-01 04:46:17","3","1","1","71","0"
"3036","2009-06-01 04:46:17","6","13","2","73","3"
"3036","2009-06-01 04:46:17","12","12","2","62","2"
"3036","2009-06-01 04:46:17","13","11","1","73","1"
"3036","2009-06-01 04:48:16","2","3","1","70","0"
"3036","2009-06-01 04:48:16","6","2","2","33","1"
"3036","2009-06-01 04:48:16","6","1","1","73","2"
"3036","2009-06-01 04:48:16","7","13","1","117","0"
"3036","2009-06-01 04:48:16","9","12","2","58","3"
"3036","2009-06-01 04:48:16","8","11","2","49","2"
"3036","2009-06-01 04:52:15","5","3","1","51","2"
"3036","2009-06-01 04:52:15","5","2","1","44","1"
"3036","2009-06-01 04:52:15","5","1","1","47","1"
"3036","2009-06-01 04:52:15","3","13","1","86","0"
"3036","2009-06-01 04:52:15","7","12","1","81","1"
"3036","2009-06-01 04:52:15","10","11","1","87","0"
"3036","2009-06-01 04:54:15","2","3","1","55","0"
"3036","2009-06-01 04:54:15","9","2","1","64","0"
"3036","2009-06-01 04:54:15","3","1","1","81","0"
"3036","2009-06-01 04:54:15","5","13","1","67","0"
"3036","2009-06-01 04:54:15","15","12","3","58","3"
"3036","2009-06-01 04:54:15","17","11","3","50","1"
"3036","2009-06-01 04:56:14","2","3","1","53","0"
"3036","2009-06-01 04:56:14","6","2","1","45","0"
"3036","2009-06-01 04:56:14","5","1","1","60","0"
"3036","2009-06-01 04:56:14","5","13","1","92","0"
"3036","2009-06-01 04:56:14","6","12","1","52","1"
"3036","2009-06-01 04:56:14","13","11","2","65","0"
"3036","2009-06-01 04:58:14","1","3","1","63","0"
"3036","2009-06-01 04:58:14","7","2","1","66","0"
"3036","2009-06-01 04:58:14","7","1","1","72","0"
"3036","2009-06-01 04:58:14","4","13","1","65","1"
"3036","2009-06-01 04:58:14","9","12","2","44","2"
"3036","2009-06-01 04:58:14","12","11","1","73","2"
"3036","2009-06-01 05:00:13","1","3","1","42","0"
"3036","2009-06-01 05:00:13","5","2","1","43","0"
"3036","2009-06-01 05:00:13","1","1","1","65","0"
"3036","2009-06-01 05:00:13","1","13","1","58","1"
"3036","2009-06-01 05:00:13","9","12","2","70","1"
"3036","2009-06-01 05:00:13","11","11","1","64","0"
"3036","2009-06-01 05:02:13","3","3","1","57","0"
"3036","2009-06-01 05:02:13","5","2","1","47","0"
"3036","2009-06-01 05:02:13","7","1","1","66","0"
"3036","2009-06-01 05:02:13","3","13","1","66","2"
"3036","2009-06-01 05:02:13","11","12","3","52","2"
"3036","2009-06-01 05:02:13","9","11","1","76","1"
"3036","2009-06-01 05:04:12","3","3","1","85","0"
"3036","2009-06-01 05:04:12","6","2","1","54","1"
"3036","2009-06-01 05:04:12","4","1","1","71","0"
"3036","2009-06-01 05:04:12","4","13","1","63","1"
"3036","2009-06-01 05:04:12","10","12","2","65","1"
"3036","2009-06-01 05:04:12","14","11","2","63","1"
"3036","2009-06-01 05:06:12","7","3","1","37","0"
"3036","2009-06-01 05:06:12","11","2","2","48","1"
"3036","2009-06-01 05:06:12","4","1","1","70","0"
"3036","2009-06-01 05:06:12","3","13","1","72","1"
"3036","2009-06-01 05:06:12","6","12","1","75","1"
"3036","2009-06-01 05:06:12","12","11","1","65","1"
"3036","2009-06-01 05:08:11","6","3","1","44","0"
"3036","2009-06-01 05:08:11","10","2","2","46","0"
"3036","2009-06-01 05:08:11","8","1","1","58","0"
"3036","2009-06-01 05:08:11","4","13","1","83","0"
"3036","2009-06-01 05:08:11","10","12","1","82","2"
"3036","2009-06-01 05:08:11","9","11","2","47","1"
"3036","2009-06-01 05:10:11","6","3","1","40","0"
"3036","2009-06-01 05:10:11","11","2","2","39","3"
"3036","2009-06-01 05:10:11","6","1","1","63","0"
"3036","2009-06-01 05:10:11","5","13","1","104","1"
"3036","2009-06-01 05:10:11","12","12","1","80","1"
"3036","2009-06-01 05:10:11","20","11","2","71","0"
"3036","2009-06-01 05:12:10","4","3","1","32","1"
"3036","2009-06-01 05:12:10","5","2","1","26","0"
"3036","2009-06-01 05:12:10","8","1","1","72","0"
"3036","2009-06-01 05:12:10","6","13","1","117","0"
"3036","2009-06-01 05:12:10","13","12","2","65","2"
"3036","2009-06-01 05:12:10","14","11","2","61","1"
"3036","2009-06-01 05:14:10","4","3","2","25","2"
"3036","2009-06-01 05:14:10","9","2","2","45","1"
"3036","2009-06-01 05:14:10","7","1","1","49","0"
"3036","2009-06-01 05:14:10","9","13","2","67","2"
"3036","2009-06-01 05:14:10","14","12","3","57","1"
"3036","2009-06-01 05:14:10","18","11","2","77","0"
"3036","2009-06-01 05:18:09","3","3","1","41","0"
"3036","2009-06-01 05:18:09","6","2","1","49","0"
"3036","2009-06-01 05:18:09","2","1","1","75","0"
"3036","2009-06-01 05:18:09","4","13","1","82","0"
"3036","2009-06-01 05:18:09","18","12","3","68","1"
"3036","2009-06-01 05:18:09","13","11","1","98","0"
"3036","2009-06-01 05:20:09","5","3","1","43","2"
"3036","2009-06-01 05:20:09","11","2","3","52","1"
"3036","2009-06-01 05:20:09","9","1","1","65","0"
"3036","2009-06-01 05:20:09","6","13","1","82","0"
"3036","2009-06-01 05:20:09","12","12","1","85","0"
"3036","2009-06-01 05:20:09","11","11","1","70","0"
"3036","2009-06-01 05:22:08","3","3","1","58","1"
"3036","2009-06-01 05:22:08","12","2","4","34","1"
"3036","2009-06-01 05:22:08","10","1","1","63","0"
"3036","2009-06-01 05:22:08","4","13","1","103","0"
"3036","2009-06-01 05:22:08","15","12","2","80","2"
"3036","2009-06-01 05:22:08","14","11","2","63","2"
"3036","2009-06-01 05:24:08","2","3","1","57","0"
"3036","2009-06-01 05:24:08","11","2","2","50","0"
"3036","2009-06-01 05:24:08","2","1","1","100","0"
"3036","2009-06-01 05:24:08","11","13","3","57","3"
"3036","2009-06-01 05:24:08","12","12","3","53","4"
"3036","2009-06-01 05:24:08","15","11","1","74","0"
"3036","2009-06-01 05:26:07","4","3","1","44","2"
"3036","2009-06-01 05:26:07","10","2","2","43","0"
"3036","2009-06-01 05:26:07","6","1","1","67","0"
"3036","2009-06-01 05:26:07","5","13","1","67","1"
"3036","2009-06-01 05:26:07","19","12","5","64","5"
"3036","2009-06-01 05:26:07","18","11","3","68","2"
"3036","2009-06-01 05:28:07","5","3","1","64","2"
"3036","2009-06-01 05:28:07","10","2","2","48","1"
"3036","2009-06-01 05:28:07","9","1","1","68","0"
"3036","2009-06-01 05:28:07","10","13","1","98","0"
"3036","2009-06-01 05:28:07","20","12","3","77","1"
"3036","2009-06-01 05:28:07","28","11","3","68","2"
"3036","2009-06-01 05:30:06","4","3","1","74","1"
"3036","2009-06-01 05:30:06","9","2","1","44","0"
"3036","2009-06-01 05:30:06","9","1","1","69","0"
"3036","2009-06-01 05:30:06","6","13","1","63","1"
"3036","2009-06-01 05:30:06","10","12","1","78","0"
"3036","2009-06-01 05:30:06","18","11","1","84","0"
"3036","2009-06-01 05:32:06","2","3","1","48","1"
"3036","2009-06-01 05:32:06","8","2","2","41","2"
"3036","2009-06-01 05:32:06","10","1","1","58","0"
"3036","2009-06-01 05:32:06","9","13","1","96","0"
"3036","2009-06-01 05:32:06","13","12","1","122","0"
"3036","2009-06-01 05:32:06","14","11","1","69","0"
"3036","2009-06-01 05:34:05","3","3","1","54","1"
"3036","2009-06-01 05:34:05","12","2","2","58","0"
"3036","2009-06-01 05:34:05","12","1","1","65","0"
"3036","2009-06-01 05:34:05","11","13","2","65","1"
"3036","2009-06-01 05:34:05","24","12","5","73","3"
"3036","2009-06-01 05:34:05","25","11","4","68","2"
"3036","2009-06-01 05:36:05","4","3","1","68","0"
"3036","2009-06-01 05:36:05","11","2","2","42","0"
"3036","2009-06-01 05:36:05","8","1","1","83","0"
"3036","2009-06-01 05:36:05","11","13","3","64","3"
"3036","2009-06-01 05:36:05","10","12","2","58","2"
"3036","2009-06-01 05:36:05","19","11","2","86","1"
"3036","2009-06-01 05:38:04","2","3","1","42","1"
"3036","2009-06-01 05:38:04","10","2","1","53","0"
"3036","2009-06-01 05:38:04","15","1","1","86","0"
"3036","2009-06-01 05:38:04","10","13","1","80","0"
"3036","2009-06-01 05:38:04","21","12","2","79","0"
"3036","2009-06-01 05:38:04","21","11","3","74","3"
"3036","2009-06-01 05:40:04","6","3","3","43","2"
"3036","2009-06-01 05:40:04","16","2","2","57","0"
"3036","2009-06-01 05:40:04","9","1","1","83","0"
"3036","2009-06-01 05:40:04","9","13","3","51","2"
"3036","2009-06-01 05:40:04","22","12","6","72","5"
"3036","2009-06-01 05:40:04","28","11","4","74","1"
"3036","2009-06-01 05:42:03","4","3","1","75","0"
"3036","2009-06-01 05:42:03","11","2","2","47","0"
"3036","2009-06-01 05:42:03","5","1","1","62","0"
"3036","2009-06-01 05:42:03","7","13","1","92","1"
"3036","2009-06-01 05:42:03","14","12","2","64","0"
"3036","2009-06-01 05:42:03","23","11","3","64","0"
"3036","2009-06-01 05:44:03","7","3","2","46","3"
"3036","2009-06-01 05:44:03","7","2","1","53","0"
"3036","2009-06-01 05:44:03","8","1","1","63","0"
"3036","2009-06-01 05:44:03","9","13","3","58","3"
"3036","2009-06-01 05:44:03","19","12","4","64","3"
"3036","2009-06-01 05:44:03","27","11","7","59","3"
"3036","2009-06-01 05:48:02","4","3","1","47","1"
"3036","2009-06-01 05:48:02","9","2","1","64","0"
"3036","2009-06-01 05:48:02","10","1","1","54","0"
"3036","2009-06-01 05:48:02","12","13","3","60","2"
"3036","2009-06-01 05:48:02","17","12","2","79","0"
"3036","2009-06-01 05:48:02","31","11","4","74","0"
"3036","2009-06-01 05:50:02","12","3","2","66","2"
"3036","2009-06-01 05:50:02","5","2","2","46","1"
"3036","2009-06-01 05:50:02","10","1","1","71","0"
"3036","2009-06-01 05:50:02","8","13","2","53","2"
"3036","2009-06-01 05:50:02","11","12","2","53","3"
"3036","2009-06-01 05:50:02","25","11","4","64","2"
"3036","2009-06-01 05:52:01","13","1","2","57","0"
"3036","2009-06-01 05:52:01","13","13","5","48","2"
"3036","2009-06-01 05:52:01","23","12","4","73","1"
"3036","2009-06-01 05:52:01","36","11","6","65","2"
"3036","2009-06-01 05:52:01","2","3","1","68","0"
"3036","2009-06-01 05:52:01","14","2","4","45","2"
"3036","2009-06-01 05:54:01","3","3","1","45","1"
"3036","2009-06-01 05:54:01","12","2","1","62","0"
"3036","2009-06-01 05:54:01","11","1","1","77","0"
"3036","2009-06-01 05:54:01","14","13","4","68","3"
"3036","2009-06-01 05:54:01","20","12","4","84","3"
"3036","2009-06-01 05:54:01","35","11","6","68","2"
"3036","2009-06-01 05:56:00","5","3","3","51","3"
"3036","2009-06-01 05:56:00","14","2","3","51","3"
"3036","2009-06-01 05:56:00","10","1","1","72","1"
"3036","2009-06-01 05:56:00","10","13","2","61","3"
"3036","2009-06-01 05:56:00","21","12","5","78","4"
"3036","2009-06-01 05:56:00","30","11","4","66","0"
"3036","2009-06-01 05:58:00","4","3","1","46","2"
"3036","2009-06-01 05:58:00","15","2","2","60","0"
"3036","2009-06-01 05:58:00","13","1","2","64","1"
"3036","2009-06-01 05:58:00","19","13","4","65","3"
"3036","2009-06-01 05:58:00","24","12","5","82","2"
"3036","2009-06-01 05:58:00","40","11","7","68","3"
"3036","2009-06-01 05:59:59","10","3","3","49","3"
"3036","2009-06-01 05:59:59","13","2","2","57","1"
"3036","2009-06-01 05:59:59","16","1","2","67","0"
"3036","2009-06-01 05:59:59","14","13","4","60","4"
"3036","2009-06-01 05:59:59","17","12","6","59","7"
"3036","2009-06-01 05:59:59","38","11","7","77","5"
"3036","2009-06-01 06:03:58","5","3","1","41","1"
"3036","2009-06-01 06:03:58","15","2","2","60","0"
"3036","2009-06-01 06:03:58","11","1","2","64","0"
"3036","2009-06-01 06:03:58","20","13","6","77","5"
"3036","2009-06-01 06:03:58","29","12","8","80","6"
"3036","2009-06-01 06:03:58","59","11","12","70","7"
"3036","2009-06-01 06:05:58","5","3","1","95","0"
"3036","2009-06-01 06:05:58","14","2","3","51","2"
"3036","2009-06-01 06:05:58","15","1","3","60","1"
"3036","2009-06-01 06:05:58","18","13","5","56","4"
"3036","2009-06-01 06:05:58","27","12","6","69","4"
"3036","2009-06-01 06:05:58","51","11","8","67","2"
"3036","2009-06-01 06:07:57","4","3","3","96","2"
"3036","2009-06-01 06:07:57","16","2","5","42","2"
"3036","2009-06-01 06:07:57","16","1","2","62","1"
"3036","2009-06-01 06:07:57","21","13","5","95","5"
"3036","2009-06-01 06:07:57","34","12","8","74","8"
"3036","2009-06-01 06:07:57","45","11","11","84","13"
"3036","2009-06-01 06:09:57","9","3","1","75","1"
"3036","2009-06-01 06:09:57","21","2","6","64","5"
"3036","2009-06-01 06:09:57","20","1","3","65","0"
"3036","2009-06-01 06:09:57","16","13","6","50","7"
"3036","2009-06-01 06:09:57","33","12","9","74","8"
"3036","2009-06-01 06:09:57","50","11","12","65","5"
"3036","2009-06-01 06:11:56","6","3","1","85","0"
"3036","2009-06-01 06:11:56","8","2","2","32","1"
"3036","2009-06-01 06:11:56","15","1","2","67","0"
"3036","2009-06-01 06:11:56","10","13","5","45","5"
